image_path,season,subcategory
data/raw/DeepArmocromia/train/spring/bright/11323.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/28059.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/alexa chung31.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/Katie Holmes.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/clio zammatteo1.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/Adriana Lima 3.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/19220.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/Adriana Lima1.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/Sara Sampaio1.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/15480.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/clio zammatteo1.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/Adriana Lima 2.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/8249.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/13020.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/21205.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/8249.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/15480.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/15726.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/ornella muti4.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/Miranda Kerr 2.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/Kate Middleton1.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/bradley cooper8.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/angelina jolie10.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/Katie Holmes1.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/Charlotte Casiraghi2.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/Angelina Jolie1.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/alexa chung20.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/3857.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/Angelina Jolie 2.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/19387.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/Angelina Jolie7.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/7337.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/Miranda Kerr3.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/9604.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/29021.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/26779.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/angelina jolie22.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/25471.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/22428.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/11323.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/13020.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/3312.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/ornella muti2.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/Miranda Kerr 1.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/24657.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/3857.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/27636.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/6161.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/3008.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/ornella muti3.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/11249.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/26864.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/Kate Middleton1.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/25471.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/8249.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/27636.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/19220.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/Elettra Lamborghini.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/15480.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/12841.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/709.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/noemi- primavera bright.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/bradley cooper8.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/12841.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/Camilla Boniardi PRIMAVERA BRIGHT .png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/19312.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/Miranda Kerr 1.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/angelina jolie28.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/Adriana Lima 2.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/Adriana Lima4.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/alexa chung20.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/28310.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/Elettra Lamborghini3.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/3312.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/7337.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/25471.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/ornella muti.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/Adriana Lima1.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/2090.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/Katie Holmes1.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/Sara Sampaio6.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/Angelina Jolie1.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/2194.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/709.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/28450.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/19220.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/angelina jolie21.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/12104.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/aleza chang-primavera bright.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/bradley cooper8.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/9347.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/19440.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/alexa chung6.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/Sara Sampaio.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/27636.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/15480.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/Katie Holmes1.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/alexa chung27.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/9024.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/21205.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/Angelina Jolie.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/Katie Holmes1.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/19440.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/511.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/575.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/clio zammatteo1.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/alexa chung1.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/Elettra Lamborghini 1.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/13126.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/12293.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/25915.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/alexa chung34.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/Milla Jovovich2.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/9610.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/angelina jolie11.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/1756.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/alexa chung12.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/4904.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/4904.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/16105.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/Sara Sampaio.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/Debra Messing.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/28059.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/13871.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/27870.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/Miranda_Kerr_primavera bright.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/alexa chung24.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/3008.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/marco verratti-primavera bright.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/27636.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/8249.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/24398.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/alexa chung9.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/Miranda_Kerr_primavera bright.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/20951.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/15898.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/Katie Holmes2.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/19387.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/25915.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/angelina jolie26.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/alexa chung11.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/alexa chung16.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/Angelina Jolie4.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/25471.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/Katie Holmes.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/Kate Middleton1.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/ornella muti3.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/2373.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/Adriana Lima1.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/alexa chung11.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/24038.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/18741.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/25471.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/valentina leporati- primavera bright.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/alexa chung24.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/Camilla Boniardi PRIMAVERA BRIGHT .png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/26560.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/29132.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/11249.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/25291.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/bradley cooper8.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/angelina jolie14.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/Katie Holmes1.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/7523.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/438.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/Adriana Lima3.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/709.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/24602.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/angelina jolie14.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/alexa chung20.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/angelina jolie12.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/2373.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/17167.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/Charlotte Casiraghi4.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/alexa chung5.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/alexa chung7.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/9604.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/2194.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/25685.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/10555.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/21823.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/11175.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/15898.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/alexa chung20.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/bradley cooper8.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/sadie lavello- primavera bright.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/1544.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/511.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/Charlotte Casiraghi2.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/angelina jolie26.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/clio zammatteo.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/angelina jolie24.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/25471.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/15089.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/ornella muti.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/12841.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/7001.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/ornella muti2.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/9024.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/clio zammatteo6.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/bradley cooper4.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/15913.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/26882.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/23909.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/alexa chung12.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/11323.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/alexa chung6.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/575.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/alexa chung1.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/25291.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/Angelina Jolie3.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/24114.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/Charlotte Casiraghi8.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/16124.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/Charlotte Casiraghi4.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/25291.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/26560.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/alexa chung7.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/angelina jolie11.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/ornella muti.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/Alessandra Ambrosio PRIMAVERA BRIGHTjpeg.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/mirim leone- primavera bright.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/Elettra Lamborghini 3.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/10054.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/9827.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/24602.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/24602.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/alexa chung7.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/20951.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/angelina jolie23.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/clio zammatteo.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/Adriana Lima 3.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/11162.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/709.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/valentina leporati- primavera bright.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/angelina jolie17.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/alexa chung24.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/alexa chung12.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/alexa chung29.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/ornella muti2.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/2363.png,spring,bright_spring
data/raw/DeepArmocromia/train/spring/bright/15068.png,spring,bright_spring
data/raw/DeepArmocromia/train/autumn/warm/16972.png,autumn,warm_autumn
data/raw/DeepArmocromia/train/autumn/warm/susan sarandon 9.png,autumn,warm_autumn
data/raw/DeepArmocromia/train/autumn/warm/21021.png,autumn,warm_autumn
data/raw/DeepArmocromia/train/autumn/warm/emma watson 4.png,autumn,warm_autumn
data/raw/DeepArmocromia/train/autumn/warm/18566.png,autumn,warm_autumn
data/raw/DeepArmocromia/train/autumn/warm/16472.png,autumn,warm_autumn
data/raw/DeepArmocromia/train/autumn/warm/7691.png,autumn,warm_autumn
data/raw/DeepArmocromia/train/autumn/warm/Annalisa 3_0.png,autumn,warm_autumn
data/raw/DeepArmocromia/train/autumn/warm/16972.png,autumn,warm_autumn
data/raw/DeepArmocromia/train/autumn/warm/6803.png,autumn,warm_autumn
data/raw/DeepArmocromia/train/autumn/warm/17997.png,autumn,warm_autumn
data/raw/DeepArmocromia/train/autumn/warm/debra messing 6.png,autumn,warm_autumn
data/raw/DeepArmocromia/train/autumn/warm/9462.png,autumn,warm_autumn
data/raw/DeepArmocromia/train/autumn/warm/beyonce 13.png,autumn,warm_autumn
data/raw/DeepArmocromia/train/autumn/warm/13531.png,autumn,warm_autumn
data/raw/DeepArmocromia/train/autumn/warm/susan sarandon 7.png,autumn,warm_autumn
data/raw/DeepArmocromia/train/autumn/warm/5159.png,autumn,warm_autumn
data/raw/DeepArmocromia/train/autumn/warm/24919.png,autumn,warm_autumn
data/raw/DeepArmocromia/train/autumn/warm/vanessa incontrada 10.png,autumn,warm_autumn
data/raw/DeepArmocromia/train/autumn/warm/cristina parodi 4.png,autumn,warm_autumn
data/raw/DeepArmocromia/train/autumn/warm/camilla boniardi 5.png,autumn,warm_autumn
data/raw/DeepArmocromia/train/autumn/warm/Johnny Depp AUTUNNO WARM.png,autumn,warm_autumn
data/raw/DeepArmocromia/train/autumn/warm/emma watson 9.png,autumn,warm_autumn
data/raw/DeepArmocromia/train/autumn/warm/13531.png,autumn,warm_autumn
data/raw/DeepArmocromia/train/autumn/warm/susan sarandon 13.png,autumn,warm_autumn
data/raw/DeepArmocromia/train/autumn/warm/11255.png,autumn,warm_autumn
data/raw/DeepArmocromia/train/autumn/warm/11727.png,autumn,warm_autumn
data/raw/DeepArmocromia/train/autumn/warm/13349.png,autumn,warm_autumn
data/raw/DeepArmocromia/train/autumn/warm/emma watson 7.png,autumn,warm_autumn
data/raw/DeepArmocromia/train/autumn/warm/Annalisa 3_0.png,autumn,warm_autumn
data/raw/DeepArmocromia/train/autumn/warm/20334.png,autumn,warm_autumn
data/raw/DeepArmocromia/train/autumn/warm/22662.png,autumn,warm_autumn
data/raw/DeepArmocromia/train/autumn/warm/10072.png,autumn,warm_autumn
data/raw/DeepArmocromia/train/autumn/warm/vanessa incontrada 8.png,autumn,warm_autumn
data/raw/DeepArmocromia/train/autumn/warm/20643.png,autumn,warm_autumn
data/raw/DeepArmocromia/train/autumn/warm/julia roberts 9.png,autumn,warm_autumn
data/raw/DeepArmocromia/train/autumn/warm/julianne moore 8.png,autumn,warm_autumn
data/raw/DeepArmocromia/train/autumn/warm/13959.png,autumn,warm_autumn
data/raw/DeepArmocromia/train/autumn/warm/3924.png,autumn,warm_autumn
data/raw/DeepArmocromia/train/autumn/warm/9832.png,autumn,warm_autumn
data/raw/DeepArmocromia/train/autumn/warm/emma watson 7.png,autumn,warm_autumn
data/raw/DeepArmocromia/train/autumn/warm/21434.png,autumn,warm_autumn
data/raw/DeepArmocromia/train/autumn/warm/emma watson 4.png,autumn,warm_autumn
data/raw/DeepArmocromia/train/autumn/warm/12661.png,autumn,warm_autumn
data/raw/DeepArmocromia/train/autumn/warm/12661.png,autumn,warm_autumn
data/raw/DeepArmocromia/train/autumn/warm/23035.png,autumn,warm_autumn
data/raw/DeepArmocromia/train/autumn/warm/12661.png,autumn,warm_autumn
data/raw/DeepArmocromia/train/autumn/warm/Julia Roberts 2_0.png,autumn,warm_autumn
data/raw/DeepArmocromia/train/autumn/warm/9686.png,autumn,warm_autumn
data/raw/DeepArmocromia/train/autumn/warm/16379.png,autumn,warm_autumn
data/raw/DeepArmocromia/train/autumn/warm/susan sarandon 4.png,autumn,warm_autumn
data/raw/DeepArmocromia/train/autumn/warm/cristina parodi 4.png,autumn,warm_autumn
data/raw/DeepArmocromia/train/autumn/warm/Julia Roberts 2_0.png,autumn,warm_autumn
data/raw/DeepArmocromia/train/autumn/warm/2489.png,autumn,warm_autumn
data/raw/DeepArmocromia/train/autumn/warm/Annalisa 3_0.png,autumn,warm_autumn
data/raw/DeepArmocromia/train/autumn/warm/Gabrielle Caunesil AUTUNNO WARM.png,autumn,warm_autumn
data/raw/DeepArmocromia/train/autumn/warm/emma watson 6.png,autumn,warm_autumn
data/raw/DeepArmocromia/train/autumn/warm/Julia Roberts 1_1.png,autumn,warm_autumn
data/raw/DeepArmocromia/train/autumn/warm/4688.png,autumn,warm_autumn
data/raw/DeepArmocromia/train/autumn/warm/20643.png,autumn,warm_autumn
data/raw/DeepArmocromia/train/autumn/warm/vanessa incontrada 6.png,autumn,warm_autumn
data/raw/DeepArmocromia/train/autumn/warm/Vanessa-Incontrada 5.png,autumn,warm_autumn
data/raw/DeepArmocromia/train/autumn/warm/cristina parodi 8.png,autumn,warm_autumn
data/raw/DeepArmocromia/train/autumn/warm/Evan-Peters 2.png,autumn,warm_autumn
data/raw/DeepArmocromia/train/autumn/warm/Johnny Depp AUTUNNO WARM.png,autumn,warm_autumn
data/raw/DeepArmocromia/train/autumn/warm/11727.png,autumn,warm_autumn
data/raw/DeepArmocromia/train/autumn/warm/2258.png,autumn,warm_autumn
data/raw/DeepArmocromia/train/autumn/warm/emma watson 2_1.png,autumn,warm_autumn
data/raw/DeepArmocromia/train/autumn/warm/13768.png,autumn,warm_autumn
data/raw/DeepArmocromia/train/autumn/warm/emma watson 7.png,autumn,warm_autumn
data/raw/DeepArmocromia/train/autumn/warm/Evan peters 7.png,autumn,warm_autumn
data/raw/DeepArmocromia/train/autumn/warm/27656.png,autumn,warm_autumn
data/raw/DeepArmocromia/train/autumn/warm/evan-peters 1.png,autumn,warm_autumn
data/raw/DeepArmocromia/train/autumn/warm/23035.png,autumn,warm_autumn
data/raw/DeepArmocromia/train/autumn/warm/julia roberts 7.png,autumn,warm_autumn
data/raw/DeepArmocromia/train/autumn/warm/julia roberts 4.png,autumn,warm_autumn
data/raw/DeepArmocromia/train/autumn/warm/11058.png,autumn,warm_autumn
data/raw/DeepArmocromia/train/autumn/warm/1548.png,autumn,warm_autumn
data/raw/DeepArmocromia/train/autumn/warm/4045.png,autumn,warm_autumn
data/raw/DeepArmocromia/train/autumn/warm/24919.png,autumn,warm_autumn
data/raw/DeepArmocromia/train/autumn/warm/4688.png,autumn,warm_autumn
data/raw/DeepArmocromia/train/autumn/warm/emma watson 9.png,autumn,warm_autumn
data/raw/DeepArmocromia/train/autumn/warm/13601.png,autumn,warm_autumn
data/raw/DeepArmocromia/train/autumn/warm/3796.png,autumn,warm_autumn
data/raw/DeepArmocromia/train/autumn/warm/beyonce 4.png,autumn,warm_autumn
data/raw/DeepArmocromia/train/autumn/warm/Annalisa.png,autumn,warm_autumn
data/raw/DeepArmocromia/train/autumn/warm/3796.png,autumn,warm_autumn
data/raw/DeepArmocromia/train/autumn/warm/julianne moore 4.png,autumn,warm_autumn
data/raw/DeepArmocromia/train/autumn/warm/Cristina Parodi AUTUNNO WARM.png,autumn,warm_autumn
data/raw/DeepArmocromia/train/autumn/warm/Vanessa Incontrada 2_0.png,autumn,warm_autumn
data/raw/DeepArmocromia/train/autumn/warm/Evan peters 4.png,autumn,warm_autumn
data/raw/DeepArmocromia/train/autumn/warm/Beyonce AUTUNNO WARM.png,autumn,warm_autumn
data/raw/DeepArmocromia/train/autumn/warm/2187.png,autumn,warm_autumn
data/raw/DeepArmocromia/train/autumn/warm/2310.png,autumn,warm_autumn
data/raw/DeepArmocromia/train/autumn/warm/12661.png,autumn,warm_autumn
data/raw/DeepArmocromia/train/autumn/warm/Vanessa-Incontrada 5.png,autumn,warm_autumn
data/raw/DeepArmocromia/train/autumn/warm/susan sarandon 8.png,autumn,warm_autumn
data/raw/DeepArmocromia/train/autumn/warm/susan sarandon 11.png,autumn,warm_autumn
data/raw/DeepArmocromia/train/autumn/warm/emma watson 4.png,autumn,warm_autumn
data/raw/DeepArmocromia/train/autumn/warm/julianne moore 6.png,autumn,warm_autumn
data/raw/DeepArmocromia/train/autumn/warm/julia roberts 4.png,autumn,warm_autumn
data/raw/DeepArmocromia/train/autumn/warm/debra messing 6.png,autumn,warm_autumn
data/raw/DeepArmocromia/train/autumn/warm/12661.png,autumn,warm_autumn
data/raw/DeepArmocromia/train/autumn/warm/12625.png,autumn,warm_autumn
data/raw/DeepArmocromia/train/autumn/warm/27945.png,autumn,warm_autumn
data/raw/DeepArmocromia/train/autumn/warm/21434.png,autumn,warm_autumn
